acc,COND,conf,lineup,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0,absent_no warning,0,NA,1,0,absent_no warning,7.361507736185761,0.28060251583118634,6.851488416133871,7.866465585565766
0,absent_warning,0,NA,1,0,absent_warning,7.22805744722187,0.3049169853583511,6.6789891256861615,7.84102299698661
0,present_no warning,0,NA,1,0,present_no warning,7.393991708128215,0.345173144401415,6.783914895839946,7.9819057499947865
0,present_warning,0,NA,1,0,present_warning,7.051074864292753,0.2773135773077543,6.495371949784443,7.646497520016729
0.010101010101010102,absent_no warning,0,NA,1,0.010101010101010102,absent_no warning,7.36703800064798,0.2802887413967178,6.855986904000551,7.869349526433632
0.010101010101010102,absent_warning,0,NA,1,0.010101010101010102,absent_warning,7.231286749118899,0.3051964644623186,6.6803644337925245,7.843980065363486
0.010101010101010102,present_no warning,0,NA,1,0.010101010101010102,present_no warning,7.401945657936973,0.3447201225243356,6.789521521811532,7.9858177924887155
0.010101010101010102,present_warning,0,NA,1,0.010101010101010102,present_warning,7.055616835175268,0.27756687127195545,6.499802377356788,7.652793224222679
0.020202020202020204,absent_no warning,0,NA,1,0.020202020202020204,absent_no warning,7.372351210288636,0.2807309012436341,6.859454500518402,7.870998967809668
0.020202020202020204,absent_warning,0,NA,1,0.020202020202020204,absent_warning,7.234028724196023,0.3063105968514841,6.6814180899612055,7.847719925447742
0.020202020202020204,present_no warning,0,NA,1,0.020202020202020204,present_no warning,7.408617774374397,0.34420123425970495,6.794448951895345,7.98774487932291
0.020202020202020204,present_warning,0,NA,1,0.020202020202020204,present_warning,7.060207958439179,0.2784424458540599,6.50468357619283,7.660458423439807
0.030303030303030304,absent_no warning,0,NA,1,0.030303030303030304,absent_no warning,7.377925879100705,0.28092054023601365,6.863177121335186,7.875154232803461
0.030303030303030304,absent_warning,0,NA,1,0.030303030303030304,absent_warning,7.236750816121159,0.30777246210256193,6.68314670697181,7.851355080864694
0.030303030303030304,present_no warning,0,NA,1,0.030303030303030304,present_no warning,7.416010196967302,0.3430959389189846,6.8004159768752706,7.991457652563311
0.030303030303030304,present_warning,0,NA,1,0.030303030303030304,present_warning,7.0653387305055055,0.2794137076747565,6.5092779699877354,7.668541166395935
0.04040404040404041,absent_no warning,0,NA,1,0.04040404040404041,absent_no warning,7.3838905019211545,0.28079360667060765,6.8680293359295534,7.878446713138902
0.04040404040404041,absent_warning,0,NA,1,0.04040404040404041,absent_warning,7.240076682573403,0.30877106846301344,6.685458115810956,7.853822728525413
0.04040404040404041,present_no warning,0,NA,1,0.04040404040404041,present_no warning,7.42349580681676,0.34160269599211945,6.806516263986206,7.994342197209485
0.04040404040404041,present_warning,0,NA,1,0.04040404040404041,present_warning,7.070573517584149,0.2804466439784114,6.513107765989626,7.677265891914497
0.05050505050505051,absent_no warning,0,NA,1,0.05050505050505051,absent_no warning,7.3893603558016,0.280450583462395,6.871757681007528,7.881617812139537
0.05050505050505051,absent_warning,0,NA,1,0.05050505050505051,absent_warning,7.2429731789644,0.3101224234164002,6.686918393882892,7.85812408466761
0.05050505050505051,present_no warning,0,NA,1,0.05050505050505051,present_no warning,7.431112034217939,0.3413253202887087,6.811581637140646,7.99712582636356
0.05050505050505051,present_warning,0,NA,1,0.05050505050505051,present_warning,7.075806004875571,0.28107739348483707,6.518029187444729,7.683371843111734
0.06060606060606061,absent_no warning,0,NA,1,0.06060606060606061,absent_no warning,7.394266371952204,0.2800644862908212,6.875442549437849,7.884300952744456
0.06060606060606061,absent_warning,0,NA,1,0.06060606060606061,absent_warning,7.245879329084515,0.31103239277887235,6.688447992972039,7.861709261748017
0.06060606060606061,present_no warning,0,NA,1,0.06060606060606061,present_no warning,7.438941716548392,0.34039252615392795,6.8188051884788194,8.000757839104327
0.06060606060606061,present_warning,0,NA,1,0.06060606060606061,present_warning,7.081338432404088,0.28169609662288553,6.521006213397414,7.690830845082422
0.07070707070707072,absent_no warning,0,NA,1,0.07070707070707072,absent_no warning,7.399559487284623,0.27996810313261716,6.879582195720775,7.889389587141673
