b_CONDabsent_nowarning,b_CONDabsent_warning,b_CONDpresent_nowarning,b_CONDpresent_warning
-1.1819529720279731,-3.147318181292477,0.7061564630963708,-0.7516583324252178
-1.8184170361800036,-3.2016692967786144,-2.592433772304102,-1.8233572635870314
-0.983431018733456,-2.4786637878824327,-1.3548961812290272,-1.9119788062469438
-1.5408064880504257,-2.8439950231193243,-1.060429651071694,-2.2523146974309105
-0.7522866199055156,-1.7173410465471566,-0.5004299801628903,-0.4639454864803997
-0.30568032853657995,-2.727513630614173,0.5312149045314172,-0.27415776484708754
0.18872098635715892,-2.139958764675418,0.6887506784536496,-0.7324635288601874
0.11067447773341754,-2.276633805736741,-0.07327071593176421,0.169533649152629
-0.5939657129932926,-2.937361840935904,-0.010345004816626938,0.6120024698650064
-0.8063693209268299,-2.011685760630152,-1.212624827281017,-1.5748346628622356
-2.27808762979746,-4.741348649419364,-1.9554301520555535,-2.258159831699781
-2.742750140872235,-2.792348622650798,-2.482127585793485,-2.6228381939706686
-1.9724647451280233,-4.5545432032635285,-1.9770208940779814,-1.6179896467296406
-1.9763999893064148,-1.8704202873286286,-1.9484699777225478,-1.8849053858848803
-1.6970205081775749,-3.169308878327673,-0.5112218439016136,-1.3781487566548083
-1.3368020922928432,-2.568718886326752,-0.5387231201074957,-1.379920244267917
-1.5277466391260213,-2.6615647090848378,-0.9075507536998934,-2.583596496278194
-1.3221634554152266,-3.278389388778422,-1.3367643935171194,0.28646778612845175
-0.56799416094265065,-2.197757524096262,-0.9804399355140565,-0.2178786798927816
-0.9834623127520636,-1.2853244943770292,-1.4279268438136423,-0.051696553994890135
-1.783134365341548,-2.778101475874115,-0.8983135850015057,-2.351344248927117
0.3864771828400783,-4.46383142928512,1.0180658761965784,1.4286802887653303
-0.02386117415170696,0.5014593070567633,-0.5780035121671109,-0.5230380755241638
0.3613142381048547,-2.1728440485211102,-0.6197925912650312,-1.1260292960521552
-0.10744792120439674,-0.17663233946396836,0.9207628112816758,1.470066699679622
0.011517566935688901,-0.893954858727996,0.7292916206072342,1.0619154201049885
-0.20693491705061612,-1.5825486565580145,-0.17085974657783315,0.52133444931219
0.25246991479140757,-0.518614807632596,0.415505121736701,0.8893314565377799
0.2841842727015935,-2.797422078928708,1.0024099094246075,2.1459899401658733
0.2086277431038774,-0.16149240890490596,1.2303382921809902,1.0579037839968406
-0.2710660916621319,-0.950243594617716,-1.2188292907795297,1.0287630673817845
-1.5917036946112866,-1.2846413494664302,-1.8559108740967263,-0.38107102755645106
-0.4970021066012743,-2.4151119911540584,-0.16391491374196285,0.050622521589102104
-1.6758585388168716,-1.8052006925042874,-1.37455478099435,-1.0122035528989493
-1.4767559109879482,-4.478549971364874,0.5543960496057155,-1.0256305841038105
-1.921163749019007,-2.9517854208245615,-0.28195304275248306,-1.0013319252532953
-1.6656468494241932,-3.1361345497035176,-0.4729993094413536,-1.464859347114375
-1.7113024026177546,-2.421137917191287,-1.5199438373391023,-1.0931943453271098
-2.837581701821923,-5.666030067227681,-1.3228469065777075,-1.7862557263819878
-2.106719952880534,-2.9561387587961288,-2.088378200922349,-1.463558989490185
-1.7031599570088838,-3.1944233491584173,-0.8798684882203308,-0.7897014662344465
-1.9062543699294288,-2.953877325086301,-1.201343720923424,-1.693001390896282
-1.1426976082740132,-2.7853048298279868,-0.7961135468967032,-0.6280152261297497
-2.619804958070021,-3.6666295074067112,-2.004190416612735,-1.917452398564796
-1.9005621361826537,-3.7554550857142326,-2.0670363731887083,-1.2211286263258552
